source_city,dest_city,source_lat,source_lon,dest_lat,dest_lon,distance,weight,priority,delivery_days,delay
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,44.05545088402653,high,4.43,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,37.20106198895123,low,8.08,1
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,14.423202845428147,medium,4.89,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,13.064198695101574,medium,2.16,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,14.238813118452521,low,6.2,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,5.215235426734894,high,3.63,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,15.11808199064613,medium,2.65,0
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,17.35956454195254,medium,4.12,0
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,32.41392480575519,medium,3.99,1
Mumbai,Kolkata,19.076,72.8777,22.5726,88.3639,1654.839116799172,18.654493109012357,high,3.54,1
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,13.753970647455127,high,3.2,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,26.398502400971918,high,3.91,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,32.76010959262865,low,5.72,1
Surat,Ahmedabad,21.1702,72.8311,23.0225,72.5714,207.69677867075882,45.48527309629614,high,4.44,1
Bangalore,Jaipur,12.9716,77.5946,26.9124,75.7873,1561.5360482517535,22.17070824280742,low,6.43,1
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,10.733924730851657,low,6.92,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,8.046362340135296,low,4.32,0
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,38.07509714805565,medium,4.17,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,46.050307606002775,medium,4.86,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,6.3467710309072665,medium,4.09,0
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,8.125190907001684,medium,4.07,0
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,21.719012773685616,high,3.04,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,34.05478565533033,low,5.82,1
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,43.02010761974131,medium,5.39,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,5.336015903066926,low,3.05,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,10.596444037951542,low,5.97,1
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,25.933811004897102,low,5.53,1
Mumbai,Ahmedabad,19.076,72.8777,23.0225,72.5714,439.97982267462703,17.954287411320742,low,4.09,1
Jaipur,Delhi,26.9124,75.7873,28.7041,77.1025,237.5325023947467,41.08989232769233,low,4.22,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,44.82144300398341,medium,5.4,1
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,46.76657058344304,high,5.0,1
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,33.07492390313261,medium,4.26,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,2.133629894014391,low,2.07,0
Delhi,Kolkata,28.7041,77.1025,22.5726,88.3639,1317.7536030396723,29.70460455067792,medium,4.9,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,48.79567626537465,low,4.6,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,32.96951799749372,low,7.48,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,11.499891592431807,high,3.86,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,34.04338929732144,low,3.64,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,23.184885541291884,high,2.99,1
Surat,Hyderabad,21.1702,72.8311,17.385,78.4867,727.5456673720201,31.47536442847666,medium,4.44,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,43.36487165651018,medium,4.9,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,24.384780177092672,high,3.88,1
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,13.913707082029072,medium,4.56,1
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,31.614854982616777,medium,5.19,1
Surat,Hyderabad,21.1702,72.8311,17.385,78.4867,727.5456673720201,45.46072278121549,low,5.15,1
Delhi,Surat,28.7041,77.1025,21.1702,72.8311,941.7119249418649,20.710255614920083,low,4.81,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,29.012803477240688,medium,3.62,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,48.473674884530844,low,6.47,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,29.975827606995367,low,2.69,1
Jaipur,Bangalore,26.9124,75.7873,12.9716,77.5946,1561.5360482517535,22.157016251764592,low,6.62,1
Pune,Mumbai,18.5204,73.8567,19.076,72.8777,120.15230196919705,22.52674837716551,medium,3.25,1
Pune,Chennai,18.5204,73.8567,13.0827,80.2707,914.3646912012375,8.464198892787051,low,4.57,1
Ahmedabad,Chennai,23.0225,72.5714,13.0827,80.2707,1371.808916123536,39.11133745926697,medium,5.41,1
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,13.560505614697782,low,3.41,1
Hyderabad,Mumbai,17.385,78.4867,19.076,72.8777,621.4628500760243,6.193284709100337,low,3.94,1
Ahmedabad,Mumbai,23.0225,72.5714,19.076,72.8777,439.97982267462703,25.41101695355078,low,3.22,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,48.25942295215867,low,6.5,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,29.047600261803858,low,3.39,1
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,7.068597612340013,low,5.09,0
Delhi,Surat,28.7041,77.1025,21.1702,72.8311,941.7119249418649,8.202856543649812,low,4.62,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,48.17100695773791,low,7.71,1
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,12.282949792076476,high,3.78,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,39.79596754765052,high,3.52,1
Ahmedabad,Chennai,23.0225,72.5714,13.0827,80.2707,1371.808916123536,28.90154331191623,low,5.99,1
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,43.335289509629504,high,5.47,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,5.544570625110911,medium,2.83,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,21.964800085958185,high,4.15,1
Kolkata,Bangalore,22.5726,88.3639,12.9716,77.5946,1560.6966232595826,43.458141214474495,low,7.45,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,16.486223271465548,medium,4.5,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,19.489049253390252,low,5.27,1
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,11.440754400431258,low,3.7,1
Jaipur,Delhi,26.9124,75.7873,28.7041,77.1025,237.5325023947467,23.22835278564856,low,3.62,1
Delhi,Kolkata,28.7041,77.1025,22.5726,88.3639,1317.7536030396723,45.72040214597835,high,4.32,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,26.378527483721083,low,4.69,1
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,37.36909823517755,medium,5.41,1
Ahmedabad,Surat,23.0225,72.5714,21.1702,72.8311,207.69677867075882,21.600018367747865,high,1.9,1
Pune,Hyderabad,18.5204,73.8567,17.385,78.4867,505.75412147804053,46.3590237853357,low,5.62,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,5.160899339615904,low,1.95,0
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,29.088509457813608,low,4.42,1
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,48.83858940926269,high,4.93,1
Kolkata,Surat,22.5726,88.3639,21.1702,72.8311,1609.6773409097977,26.3056528449863,medium,4.66,1
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,48.15005107435523,low,6.08,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,26.37230978827367,low,2.16,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,25.807240999653207,medium,5.24,1
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,20.610320643354566,high,3.62,1
Mumbai,Chennai,19.076,72.8777,13.0827,80.2707,1033.0985122877407,15.172819041556272,medium,4.26,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,4.867212160349942,medium,3.68,0
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,8.483908966468684,medium,5.16,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,4.87615632045607,low,6.2,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,19.60620919568518,medium,4.49,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,29.892641153095013,medium,4.77,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,34.652563951086044,high,3.84,1
Bangalore,Ahmedabad,12.9716,77.5946,23.0225,72.5714,1237.044697463011,36.24450697472418,medium,4.79,1
Hyderabad,Pune,17.385,78.4867,18.5204,73.8567,505.75412147804053,32.29996289253327,medium,3.56,1
Mumbai,Kolkata,19.076,72.8777,22.5726,88.3639,1654.839116799172,17.814315661013673,low,6.77,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,3.589587124900763,medium,4.03,0
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,34.03858336206223,low,5.5,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,2.7117099017467647,low,4.95,0
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,22.372982324762344,low,7.35,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,48.08712022414518,medium,5.86,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,41.108141550664236,low,6.78,1
Surat,Hyderabad,21.1702,72.8311,17.385,78.4867,727.5456673720201,23.79683852096031,low,3.89,1
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,1.0993151606986409,medium,2.93,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,33.61076633629056,low,5.12,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,43.24784098247366,medium,6.11,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,3.2491407506495933,low,4.52,0
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,4.473373063515543,high,1.8,1
Bangalore,Ahmedabad,12.9716,77.5946,23.0225,72.5714,1237.044697463011,14.057206569726812,high,3.8,1
Chennai,Bangalore,13.0827,80.2707,12.9716,77.5946,290.1720249530612,39.33517024217902,medium,3.8,1
Hyderabad,Mumbai,17.385,78.4867,19.076,72.8777,621.4628500760243,5.906683254485256,high,2.01,0
Surat,Chennai,21.1702,72.8311,13.0827,80.2707,1196.78744215252,7.149774658847739,low,5.41,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,8.758873297826781,medium,3.52,0
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,32.08450665953207,high,3.62,1
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,46.145583806618376,low,6.59,1
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,25.178047215525776,low,3.41,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,3.501798238336129,low,3.04,0
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,22.031633262782215,low,5.01,1
Delhi,Surat,28.7041,77.1025,21.1702,72.8311,941.7119249418649,7.68604017111954,low,4.67,1
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,3.002373395723242,high,1.73,0
Surat,Jaipur,21.1702,72.8311,26.9124,75.7873,705.4660945971135,21.57382515769517,low,3.65,1
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,34.63885095053718,low,5.89,1
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,40.71711644835034,medium,5.62,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,26.399369049191417,low,4.46,1
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,18.451191608776753,low,4.05,1
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,48.194731546569315,low,7.61,1
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,39.53785301942139,medium,6.2,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,30.985514831085304,low,7.77,1
Ahmedabad,Chennai,23.0225,72.5714,13.0827,80.2707,1371.808916123536,40.096701882961185,high,4.67,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,27.44317849978728,low,5.49,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,24.463232737386733,low,6.71,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,40.553227806514684,medium,5.78,1
Jaipur,Ahmedabad,26.9124,75.7873,23.0225,72.5714,540.4679579970888,47.81548731338252,low,4.55,1
Surat,Jaipur,21.1702,72.8311,26.9124,75.7873,705.4660945971135,47.14727395652176,high,3.71,1
Mumbai,Bangalore,19.076,72.8777,12.9716,77.5946,845.3183856559485,2.017474813220017,high,2.17,0
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,19.378810601430946,low,5.47,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,25.968560295065686,low,3.55,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,34.04336618249683,low,2.98,1
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,3.655710715486404,low,3.84,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,17.727245284253,low,3.35,1
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,39.21374957070692,low,5.97,1
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,38.242195844864625,low,6.94,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,38.48423507712287,medium,3.2,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,6.15718226615438,medium,4.08,1
Pune,Jaipur,18.5204,73.8567,26.9124,75.7873,953.8706763236075,26.562076449133002,low,5.93,1
Ahmedabad,Hyderabad,23.0225,72.5714,17.385,78.4867,879.4982034294342,14.71181963137814,high,3.05,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,6.491977743673381,low,4.38,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,18.671134489491916,low,5.86,1
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,47.15948430346091,low,6.32,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,32.32595955149478,low,5.69,1
Kolkata,Surat,22.5726,88.3639,21.1702,72.8311,1609.6773409097977,42.34106550064487,high,4.67,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,37.434776108351976,medium,3.51,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,49.23502000227296,high,4.44,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,6.673265795382639,medium,4.98,1
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,42.05108109775888,medium,5.15,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,30.635831216332818,low,2.59,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,38.07996469845359,low,6.87,1
Surat,Mumbai,21.1702,72.8311,19.076,72.8777,232.91522940116425,37.111431869495206,high,3.02,1
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,10.281378167982052,medium,5.03,1
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,17.8336899774184,medium,4.42,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,41.650755420417454,low,7.48,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,33.95110326047158,medium,4.36,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,25.152305653073512,low,4.88,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,39.041948829748996,low,5.1,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,0.19380618789304102,low,4.36,0
Hyderabad,Jaipur,17.385,78.4867,26.9124,75.7873,1095.1466068235527,19.44491237804467,low,5.83,1
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,5.296454160222343,low,3.86,1
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,33.85575006759547,high,2.92,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,31.860883487352787,low,5.48,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,10.571115543334829,high,3.48,1
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,36.801729763728126,low,4.92,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,46.66235523404353,medium,5.0,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,39.304015742203575,low,5.52,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,47.520606371236525,low,7.5,1
Jaipur,Delhi,26.9124,75.7873,28.7041,77.1025,237.5325023947467,8.34817613741171,medium,2.19,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,25.952130435316892,low,6.98,1
Jaipur,Bangalore,26.9124,75.7873,12.9716,77.5946,1561.5360482517535,21.53987495567286,high,4.47,1
Ahmedabad,Hyderabad,23.0225,72.5714,17.385,78.4867,879.4982034294342,40.15190115880595,low,5.68,1
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,2.5871171863687836,high,2.53,1
Surat,Jaipur,21.1702,72.8311,26.9124,75.7873,705.4660945971135,0.4507572702995959,low,2.82,0
Pune,Hyderabad,18.5204,73.8567,17.385,78.4867,505.75412147804053,32.882062297730265,high,2.77,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,13.159113618421706,low,6.98,1
Surat,Chennai,21.1702,72.8311,13.0827,80.2707,1196.78744215252,21.501455255165826,high,3.22,1
Pune,Hyderabad,18.5204,73.8567,17.385,78.4867,505.75412147804053,1.7773186491458035,low,3.35,1
Pune,Ahmedabad,18.5204,73.8567,23.0225,72.5714,518.1260829397874,26.667792045533336,low,3.79,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,27.46119712794857,low,6.47,1
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,13.081873769006352,medium,3.49,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,32.74331261355632,low,7.9,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,48.6030659486137,medium,4.29,1
Pune,Mumbai,18.5204,73.8567,19.076,72.8777,120.15230196919705,7.647216753873233,low,1.59,0
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,28.105017135297995,medium,4.34,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,39.60582942382225,medium,3.8,1
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,24.286344727789345,low,8.04,1
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,4.968369260941056,high,2.67,0
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,14.600319234337118,medium,3.66,0
Jaipur,Bangalore,26.9124,75.7873,12.9716,77.5946,1561.5360482517535,2.692633219957994,medium,3.54,0
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,8.318847036271565,low,6.55,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,6.400063761351411,medium,2.59,0
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,49.250983841429665,medium,3.53,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,23.250175702935405,high,2.8,1
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,5.363137627835866,medium,2.83,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,22.109500696714107,low,5.4,1
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,17.897881609674062,medium,2.33,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,32.169465417853935,low,7.93,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,27.93522757726715,low,4.98,1
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,8.525824913216537,medium,4.74,1
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,44.71008652939273,medium,5.59,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,48.3910182674591,high,4.33,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,20.946272865827474,high,4.27,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,49.85420003837492,high,4.79,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,4.742221274355357,low,3.47,1
Jaipur,Ahmedabad,26.9124,75.7873,23.0225,72.5714,540.4679579970888,48.67552375981104,low,4.88,1
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,5.62634742141601,medium,5.21,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,17.954133439739547,low,3.3,1
Jaipur,Ahmedabad,26.9124,75.7873,23.0225,72.5714,540.4679579970888,5.73586609971756,low,3.37,1
Bangalore,Ahmedabad,12.9716,77.5946,23.0225,72.5714,1237.044697463011,45.277457726465734,medium,5.11,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,31.084335517173717,low,7.69,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,6.400610604068686,medium,2.72,0
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,3.5750932933040467,low,2.83,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,3.7262764933398125,low,1.53,0
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,10.854940452687458,low,3.8,0
